url,description,price,square_feet,bedrooms,neighborhood
https://sfbay.craigslist.org/eby/apa/d/oakland-4025-newly-remodeled-3bd-2ba/7067967422.html,$4025 Newly Remodeled 3BD/2BA Adams Point Lake Merritt,4025.0,,3.0,oakland lake merritt / grand
https://sfbay.craigslist.org/eby/apa/d/oakland-room-garden-huge-master-bedroom/7085003281.html,ROOM w GARDEN & huge MASTER BEDROOM !!! 4/1,1225.0,,3.0,oakland
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-modern/7085003138.html,"Spacious, Modern, Convenient 3BR/1BA apartment in Sunset",3100.0,800.0,3.0,sunset / parkside
https://sfbay.craigslist.org/sby/apa/d/san-jose-parking-air-conditioning/7080347489.html,"Parking, Air Conditioning, Fitness Center",2341.0,667.0,1.0,san jose north
https://sfbay.craigslist.org/eby/apa/d/pleasanton-live-pleasantly-at-valley/7085003031.html,Live Pleasantly at Valley Plaza Apartments!,2787.0,1073.0,2.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/eby/apa/d/oakland-up-to-4-weeks-free-new-high/7085002905.html,UP TO 4 WEEKS FREE! •	New High-Rise Luxury Apartments w/Bay Views!,4245.0,894.0,,oakland north / temescal
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-channel-park-views-right/7085002851.html,Channel Park Views Right from Your Home,4123.0,717.0,1.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/oakland-newly-remodeled-adams-point/7077038020.html,Newly Remodeled Adams Point/Lake Merritt (oakland lake,2850.0,640.0,1.0,oakland lake merritt / grand
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1br-newly-remodeled/7085002719.html,"1BR: Newly Remodeled, Modern, @ Heart of Mission; 2 blocks to BART",2600.0,800.0,1.0,mission district
https://sfbay.craigslist.org/pen/apa/d/belmont-final-1x1-available-with-in/7085002640.html,"Final 1x1 Available with In Unit Laundry, Tons of Natural Sunlight!",3295.0,600.0,1.0,belmont
https://sfbay.craigslist.org/sby/apa/d/san-jose-prime-location-2-large/7080355392.html,"Prime Location 2 Large Bedrooms w/walk ins, City Views, Security Gate!",2999.0,1200.0,2.0,los gatos
https://sfbay.craigslist.org/eby/apa/d/oakland-newly-remodeled-3-br-2ba-adams/7085002518.html,"Newly remodeled 3 BR/2BA, Adams Point/Lake Merritt",3895.0,,3.0,oakland lake merritt / grand
https://sfbay.craigslist.org/sby/apa/d/san-jose-executive-2-bedroom-home-on/7080354768.html,Executive 2 Bedroom home on One Acre Estate with Electric Gate Views!,2999.0,1200.0,2.0,los gatos
https://sfbay.craigslist.org/sby/apa/d/san-jose-2-bedroom-remodeled-executive/7080355127.html,2 Bedroom Remodeled Executive Estate/Electric Gated W/Stunning Views,2999.0,1200.0,2.0,los gatos
https://sfbay.craigslist.org/pen/apa/d/redwood-city-studio-mountain-view-great/7085002341.html,Studio Mountain View Great Location Half Off The 1st Month !,3325.0,553.0,1.0,redwood city
https://sfbay.craigslist.org/eby/apa/d/san-francisco-wonderful-luxury/7084966215.html,Wonderful luxury condominium,2300.0,,1.0,
https://sfbay.craigslist.org/sby/apa/d/san-jose-cut-your-commute-live-in-dtsj/7085002331.html,CUT YOUR COMMUTE! LIVE IN DTSJ! WALK-ABLE EVERYWHERE!,2379.0,,1.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/oakland-stunning-views-of-the-bay/7079374661.html,Stunning Views of the Bay! Gorgeous Brand New 3x2! 8 Weeks FREE!,5375.0,1286.0,3.0,oakland west
https://sfbay.craigslist.org/eby/apa/d/oakland-victorian-charm-modern-amenities/7085002216.html,Victorian Charm w/ Modern Amenities!,2350.0,,1.0,oakland lake merritt / grand
https://sfbay.craigslist.org/nby/apa/d/petaluma-waterfront-d-c-flooring/7085002112.html,"Waterfront, W/D, A/C, Flooring, Attached Garage, Big Dogs OK!",2460.0,1040.0,1.0,petaluma
https://sfbay.craigslist.org/sby/apa/d/san-jose-corner-1x1-in-the-of-downtown/7085002098.html,Corner 1X1 In The ♥ of Downtown SJ! Pets Welcome! LAST ONE!,2899.0,,1.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/oakland-you-cant-beat-brand-new-call/7084980686.html,YOU CANT BEAT BRAND NEW ! CALL ROWHAUS TODAY !,2590.0,504.0,,oakland downtown
https://sfbay.craigslist.org/pen/apa/d/palo-alto-1-ba-upstairs-palo-alto/7083453093.html,1 ba upstairs Palo Alto apartment with hardwood floors,3100.0,,2.0,palo alto
https://sfbay.craigslist.org/pen/apa/d/mountain-view-1-bath-charming-single/7083453528.html,"1 Bath, Charming Single Family Home Close to downtown Mountain View",3050.0,,2.0,mountain view
https://sfbay.craigslist.org/pen/apa/d/los-altos-35-bath-designer-home-in/7083454086.html,"3.5 Bath, Designer Home in north Los Altos Surrounded by Paradise",9000.0,,4.0,los altos
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-superb-community-next-to/7085001831.html,"SUPERB COMMUNITY NEXT TO DEANZA PARK, WALKING DISTANCE TO DT SUNNYVALE",3374.0,,3.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-2-bath-recently-renovated/7083454750.html,"2 Bath, recently renovated single family Sunnyvale home",4100.0,,3.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/san-jose-live-in-2-bedrooms-among/7085001465.html,Live in 2 bedrooms among beautiful gardens **Weekend sale $2495,2495.0,,2.0,san jose west
https://sfbay.craigslist.org/eby/apa/d/oakland-price-drop-new-1-bed-1-bath/7067438630.html,"Price Drop- New- 1 Bed 1 Bath, PLUS 8 Weeks Free!",2595.0,537.0,1.0,oakland west
https://sfbay.craigslist.org/eby/apa/d/berkeley-save-2945-upon-move-in-1st/7080511316.html,Save $2945 upon move in! 1st month free!,2945.0,925.0,2.0,berkeley
https://sfbay.craigslist.org/sby/apa/d/campbell-5000-free-resort-style-living/7070367063.html,"$5,000 FREE!!! Resort Style Living Near Downtown!",3870.0,685.0,1.0,campbell
https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-1-bedroom-1-bathoom-dog/7085001673.html,"1 bedroom 1 bathoom Dog Park, Spa, Pool Martinez Ca",1795.0,550.0,1.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/eby/apa/d/2br-2ba-in-concord-4plex-upstairs-by/7074765485.html,"2Br/2Ba in Concord, 4Plex, upstairs, by Fry's Electronics",2150.0,901.0,2.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/scz/apa/d/freedom-la-selva-beach-4br-3ba-2-story/7074765993.html,"La Selva Beach, 4Br/3Ba, 2-Story house, Ocean View,  1-Block to Beach",4995.0,1900.0,4.0,aptos
https://sfbay.craigslist.org/sby/apa/d/san-jose-beautiful-second-floor/7084999323.html,Beautiful Second Floor 1Bedroom Available Now-Gym/Lounge (San Jose),2409.0,616.0,1.0,san jose north
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-living-in-the/7085001475.html,Modern Living in the Heart of the City,4270.0,912.0,1.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/concord-concord-large-2br-2ba-behind/7071537666.html,"CONCORD, Large 2Br/2Ba, Behind Fry's Electronics",2150.0,900.0,2.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/pen/apa/d/san-mateo-first-floor-parking-access/7085001455.html,"#142 - First Floor Parking Access/ Modern Amenities, Wood Flooring",4205.0,1082.0,2.0,foster city
https://sfbay.craigslist.org/sby/apa/d/san-jose-2-weeks-free-look-lease-by-2/7085001437.html,2 WEEKS FREE! Look & Lease by 2/29! Call La Moraga For Details!,3129.0,1077.0,2.0,san jose south
https://sfbay.craigslist.org/scz/apa/d/la-selva-4br-3ba-ocean-view-minutes/7071536971.html,"La Selva, 4br/3ba, Ocean View, Minutes walk to SandDollar Beach",4995.0,1900.0,4.0,aptos
https://sfbay.craigslist.org/sby/apa/d/san-jose-3-bed-25-bath-condo-townhome/7081923082.html,"3 Bed/ 2,5 Bath Condo Townhome in Heart DowntownSanJose $3595",3595.0,1675.0,3.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/pleasanton-lets-move-you-in/7082460901.html,Let's Move You In!,2181.0,783.0,1.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sby/apa/d/san-jose-5-state-of-the-art-fitness/7085001018.html,"5 State Of The Art Fitness Centers, Skylight, Vinyl Flooring, Balcony",2695.0,1129.0,2.0,san jose south
https://sfbay.craigslist.org/eby/apa/d/fremont-only-one-bedroom-available-in/7085001003.html,Only One Bedroom Available in Exclusive Community,2210.0,708.0,1.0,fremont / union city / newark
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-fully-furnished-studio/7085000930.html,"Fully-Furnished Studio, Washer/Dryer, Wi-Fi, Cable TV, Utilities",1875.0,385.0,1.0,sunset / parkside
https://sfbay.craigslist.org/eby/apa/d/oakland-sweet-2-br-1ba-house-for-rent/7082091257.html,Sweet 2+ br/1ba  house for rent,2295.0,860.0,,oakland east
https://sfbay.craigslist.org/eby/apa/d/oakland-small-intimate-building-with/7084983129.html,SMALL INTIMATE BUILDING WITH GREAT AMENITIES ! TOUR ROWHAUS TODAY !,2835.0,756.0,1.0,oakland downtown
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lovely-2-bedroom-pet/7085000600.html,Lovely 2 bedroom Pet friendly Wood Floors Fireplace Quiet Bldg,4550.0,800.0,2.0,pacific heights
https://sfbay.craigslist.org/sby/apa/d/we-have-the-home-youve-been-searching/7085000491.html,We have the home you've been searching for!Tour this bright 1x1 today!,2845.0,704.0,1.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/san-jose-2-bedroom-home-surrounded-by/7085000492.html,2 bedroom home surrounded by trees and sunlight **Weekend sale $2495,2495.0,,2.0,san jose west
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-elegant-full-floor-flat/7085000323.html,"Elegant Full Floor Flat, Panoramic Views, Huge Back Yard w/Greenhouse",9000.0,3000.0,2.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/emeryville-controlled-access-clubhouse/7085000178.html,"Controlled Access, Clubhouse, Sauna, Covered Parking Available, View",4050.0,1268.0,2.0,emeryville
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-corner-apt-on/7085000164.html,"Charming corner apt on lovely Potrero Hill, Pet Ok, Quiet Sunny",3295.0,800.0,1.0,potrero hill
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-why-choose-between-quality/7084996835.html,Why choose between quality and convenience? Have both! TOUR TODAY!,3350.0,908.0,2.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/san-jose-quiet-green-community-2/7085000073.html,A quiet green community – 2 bedrooms on top floor **Weekend sale $2495,2495.0,,2.0,san jose west
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-private-garden-2-bed-2/7085000038.html,"Private Garden, 2 bed, 2 bath SpaciousQuiet, Pet friendlyCozyFireplace",4950.0,1000.0,2.0,pacific heights
https://sfbay.craigslist.org/sby/apa/d/san-jose-2-weeks-free-app-fees-waived/7084999876.html,2 WEEKS FREE! App Fees Waived! $199 Deposit (OAC)! Call & Tour Today!,2250.0,696.0,1.0,san jose south
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1-bed-1-bath-partial-bay/7079209316.html,1 bed / 1 bath Partial Bay Bridge View - 1 month free!,3995.0,,1.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/fremont-new-hardwood-floors/7084991498.html,New Hardwood Floors! Renovated!Available Now,3031.0,1061.0,2.0,fremont / union city / newark
https://sfbay.craigslist.org/nby/apa/d/cotati-studio-near-ssu-avail-now/7084999731.html,Studio Near SSU avail now,1100.0,,1.0,rohnert pk / cotati
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-private-entry-patio-balcony/7084986264.html,"Private Entry, Patio/Balcony, Ceiling Fan, Business Center, Hot Tub",3860.0,1032.0,2.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/mountain-view-studio-with-courtyard/7084999608.html,"Studio with courtyard view, downtown, shops, transportation, dining",3470.0,590.0,1.0,mountain view
https://sfbay.craigslist.org/sby/apa/d/gilroy-up-stairs-unit-newly-remodeled-2/7082122556.html,"Up Stairs Unit, Newly Remodeled, 2 Bedrooms, 1 Bathroom",1900.0,,2.0,gilroy
https://sfbay.craigslist.org/eby/apa/d/dublin-new-reduced-price-apply-online/7083745060.html,NEW REDUCED PRICE!! APPLY ONLINE TODAY!! OR CALL FOR MORE INFO!!,2235.0,763.0,1.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sby/apa/d/gilroy-single-story-duplex-3-bedrooms-2/7076636567.html,"Single Story Duplex, 3 Bedrooms, 2 Baths, 1.5 Car Garage",2950.0,1200.0,3.0,gilroy
https://sfbay.craigslist.org/sby/apa/d/gilroy-eagle-ridge-gated-community-two/7071599775.html,"Eagle Ridge - Gated Community, Two Story, 4 Bedroom, 3.5 Baths",3800.0,2333.0,4.0,gilroy
https://sfbay.craigslist.org/sby/apa/d/mountain-view-on-site-laundry-wifi/7084999330.html,"On-site Laundry, WiFi, Patio/ Balcony",2355.0,340.0,,mountain view
https://sfbay.craigslist.org/sby/apa/d/san-jose-rent-before-its-too-late-1x1/7084995231.html,Rent Before It's Too Late! 1x1 Available Now! Low Price!,2252.0,764.0,1.0,san jose south
https://sfbay.craigslist.org/eby/apa/d/oakland-fully-furnished-studio-ask/7084999229.html,Fully Furnished Studio! Ask About Our Move In Specials!,2631.0,511.0,1.0,oakland lake merritt / grand
https://sfbay.craigslist.org/nby/apa/d/petaluma-stainless-steel-appliances-gas/7084999207.html,"Stainless Steel Appliances, Gas Stove, W/D, A/C, Garage, Pets Allowed",2435.0,737.0,1.0,petaluma
https://sfbay.craigslist.org/sby/apa/d/san-jose-its-leap-year-good-luck-2x2/7084994237.html,Its Leap Year! GOOD LUCK ! 2x2 Two Months Free + $2k off!,4095.0,1470.0,2.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/hayward-applications-for-2-and-3-brs/7084997719.html,APPLICATIONS FOR 2 and 3 BRs NEWLY RENOVATED AFFORDABLE HOUSING APTS,1395.0,880.0,2.0,hayward / castro valley
https://sfbay.craigslist.org/sby/apa/d/san-jose-2-weeks-free-look-lease-by-2/7084998862.html,2 WEEKS FREE! Look & Lease by 2/29! Call La Moraga For Details!,2900.0,1077.0,2.0,san jose south
https://sfbay.craigslist.org/sby/apa/d/san-jose-spacious-2-bed-2-bath-2-months/7084991352.html,Spacious 2 Bed 2 Bath! 2 Months Free!,3664.0,1084.0,2.0,san jose north
https://sfbay.craigslist.org/eby/apa/d/walnut-creek-ring-ring-ring-door-bell/7084998829.html,Ring! Ring! Ring! Door bell included w/ installation  apply today!,2795.0,941.0,2.0,walnut creek
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1-bedroom-1-bath/7084995757.html,1 Bedroom 1 Bath available now at the Fillmore Center,3478.0,860.0,1.0,western addition
https://sfbay.craigslist.org/pen/apa/d/redwood-city-huge-3br-25ba-charmer-with/7081612541.html,Huge 3BR/2.5ba charmer with stainless steel/granite kitchen,4595.0,1500.0,3.0,redwood city
https://sfbay.craigslist.org/pen/apa/d/menlo-park-1-bedroom-washer-dryer-garage/7084998584.html,1 BEDROOM-WASHER/DRYER-GARAGE!,3589.0,724.0,1.0,menlo park
https://sfbay.craigslist.org/eby/apa/d/vallejo-pet-friendly-luxury-living/7084990556.html,Pet friendly Luxury living 🐶😻😻🐶,2484.0,1123.0,2.0,alameda
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-super-spacious-patio-space-on/7084993569.html,Super Spacious patio space on this 1x1! Apply today move in tomorrow!,2749.0,710.0,1.0,sunnyvale
https://sfbay.craigslist.org/eby/apa/d/oakland-brand-new-1x1-up-to-4-weeks/7084998360.html,BRAND NEW 1X1 UP TO 4 WEEKS FREE RENT-THE SKYLYNE AT TEMESCAL!!!!!!,3575.0,644.0,1.0,oakland north / temescal
https://sfbay.craigslist.org/eby/apa/d/pleasanton-centrally-located-near/7084998332.html,Centrally Located Near Historic Downtown Pleasanton,2851.0,1073.0,2.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/eby/apa/d/san-leandro-all-new-just-for-youcoming/7084993014.html,ALL NEW JUST FOR YOU!COMING SOON!GORGEOUS!,1915.0,640.0,1.0,san leandro
https://sfbay.craigslist.org/sby/apa/d/campbell-2x25-plank-flooring-with/7083733622.html,2x2.5-Plank Flooring  with Washer Dryer in unit + 2 parking!🚪 🚶 🐩,3200.0,1040.0,2.0,campbell
https://sfbay.craigslist.org/nby/apa/d/vallejo-br-beautiful-house-4-bedroom-35/7084993730.html,"$2800 / 4br - Beautiful House (4 Bedroom, 3.5 Bathroom) For Rent",2800.0,,4.0,napa county
https://sfbay.craigslist.org/eby/apa/d/vallejo-how-home-should-feel/7084993322.html,How Home Should Feel,2484.0,1123.0,2.0,albany / el cerrito
https://sfbay.craigslist.org/sby/apa/d/san-jose-surpassing-expectations-is/7075346772.html,"***Surpassing Expectations Is What We Do, Come See How!!!!",2195.0,632.0,1.0,san jose south
https://sfbay.craigslist.org/eby/apa/d/pleasanton-luxury-2br-2ba-apartment-in/7084998152.html,LUXURY 2BR/2BA APARTMENT IN LIVERMORE,2619.0,896.0,2.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/pen/apa/d/redwood-city-zen-like-4-br-2ba-home/7081438857.html,ZEN LIKE 4 BR/2BA Home,6900.0,2500.0,4.0,woodside
https://sfbay.craigslist.org/nby/apa/d/american-canyon-luxury-living-10/7084993988.html,LUXURY LIVING 10 MINUTES FROM DOWNTOWN NAPA,1858.0,,1.0,napa county
https://sfbay.craigslist.org/eby/apa/d/oakland-walkers-paradise-tour-rowhaus/7084981933.html,WALKERS PARADISE ! TOUR ROWHAUS TODAY !,3675.0,971.0,2.0,oakland downtown
https://sfbay.craigslist.org/eby/apa/d/oakland-huge-master-bedroom-room-garden/7084997933.html,HUGE MASTER BEDROOM & ROOM W GARDEN 4/1!!!,1800.0,,3.0,oakland
https://sfbay.craigslist.org/sby/apa/d/san-jose-remolded-one-bedroom-for-rent/7084997902.html,Remolded One Bedroom for Rent,1870.0,,1.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/antioch-312-beauty-passion-breath/7084986301.html,"#312 Beauty, Passion, Breath Taking Apartments.",1935.0,625.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/nby/apa/d/san-rafael-must-see-new-interiors-2x1/7084997692.html,MUST SEE NEW INTERIORS! 2X1 FREE PARKING | TOP FLOOR!,2968.0,848.0,2.0,san rafael
https://sfbay.craigslist.org/pen/apa/d/south-san-francisco-huge-one-bedroom-in/7084997664.html,HUGE ONE BEDROOM IN A MOST SOUGHT AFTER LOCATION!,2642.0,700.0,1.0,south san francisco
https://sfbay.craigslist.org/eby/apa/d/vallejo-how-home-should-feel/7084991586.html,How Home Should Feel,2484.0,1123.0,2.0,"hercules, pinole, san pablo, el sob"
https://sfbay.craigslist.org/sby/apa/d/renovated-2b-available-04-03/7084997307.html,Renovated 2B Available 04/03!,3038.0,800.0,1.0,cupertino
https://sfbay.craigslist.org/eby/apa/d/fremont-available-now-1-bedroom/7084997286.html,Available Now! 1 Bedroom! Courtyard View!  Walk to Bart,2589.0,735.0,1.0,fremont / union city / newark
https://sfbay.craigslist.org/sby/apa/d/san-jose-let-branham-house-be-of/7067876378.html,Let Branham House Be Of Service To You!!!,2195.0,632.0,1.0,san jose south
https://sfbay.craigslist.org/sby/apa/d/mountain-view-beautiful-spacious-new/7084986230.html,Beautiful & Spacious NEW Town Home in the Heart of Down Town,4975.0,1248.0,2.0,mountain view
https://sfbay.craigslist.org/sby/apa/d/great-complex-close-to-santana-row-fwy/7084997004.html,"Great Complex, Close to Santana row, FWY 280 and 17/880. Must See!",2595.0,1000.0,2.0,san jose west
https://sfbay.craigslist.org/eby/apa/d/berkeley-pet-friendly-bright-1-bedroom/7084968906.html,"Pet-friendly, Bright! 1 Bedroom Berkeley Apartment!",2825.0,787.0,1.0,berkeley
https://sfbay.craigslist.org/sby/apa/d/san-jose-beautiful-executive-1-bedroom/7084996898.html,"$2,650 - Beautiful Executive 1 Bedroom Condo with tandem 2-car Garage",2650.0,888.0,1.0,san jose south
https://sfbay.craigslist.org/sby/apa/d/come-and-enjoy-our-beautiful-apt-homes/7084996809.html,Come And Enjoy Our Beautiful Apt. Homes!!,2650.0,1020.0,2.0,san jose west
